Participant,Age,NineEnd,EndDigit,Happy,Married,Children,Gender,LiveParents,Employed,Meaning
481,50,0,0,2,3,1,2,1,7,3
483,28,0,8,4,1,1,1,2,1,4
484,50,0,0,2,2,1,1,2,3,3
486,27,0,7,1,2,2,2,2,7,3
487,30,0,0,1,1,2,1,2,1,4
491,48,0,8,2,1,3,2,2,1,3
492,54,0,4,3,2,2,2,2,5,3
493,62,0,2,2,1,2,1,2,4,3
496,33,0,3,2,1,2,1,2,1,3
498,33,0,3,2,6,0,1,1,1,4
499,31,0,1,2,6,0,1,2,1,4
500,34,0,4,2,1,2,2,2,1,3
501,47,0,7,4,1,2,2,2,1,3
504,34,0,4,2,1,2,1,2,1,2
505,43,0,3,2,1,1,1,2,1,3
507,63,0,3,2,1,2,1,2,4,3
508,31,0,1,2,2,1,2,2,1,1
509,57,0,7,1,1,2,1,2,1,2
512,34,0,4,2,1,2,1,2,1,3
513,64,0,4,3,5,2,1,2,4,4
515,32,0,2,1,2,0,1,2,1,4
517,38,0,8,2,3,1,2,2,1,2
518,35,0,5,2,2,1,2,2,1,1
519,45,0,5,3,2,1,2,2,7,4
522,40,0,0,2,1,2,1,1,1,3
526,44,0,4,2,1,1,2,2,4,3
527,32,0,2,2,2,2,2,2,1,3
528,54,0,4,2,2,1,2,2,4,3
529,56,0,6,1,1,1,2,2,1,4
530,30,0,0,2,2,0,2,1,1,4
531,31,0,1,2,2,0,1,1,1,2
532,35,0,5,1,6,1,2,1,1,3
534,56,0,6,2,1,1,1,2,1,3
535,44,0,4,2,1,3,1,2,1,3
536,52,0,2,2,1,2,2,1,1,4
537,62,0,2,2,1,2,2,2,4,4
539,43,0,3,1,1,2,1,2,1,2
540,33,0,3,1,1,2,1,2,1,3
543,31,0,1,2,6,0,1,1,1,4
544,49,9,9,2,1,4,1,2,4,4
546,25,0,5,2,6,0,1,1,6,1
548,52,0,2,3,6,0,2,2,1,3
551,37,0,7,2,1,3,2,2,1,3
553,57,0,7,2,1,1,1,2,1,1
555,31,0,1,1,1,3,2,2,1,1
556,54,0,4,2,1,2,2,2,4,3
558,41,0,1,2,1,2,2,2,5,3
559,53,0,3,3,1,2,1,1,1,2
562,60,0,0,2,1,1,1,2,4,2
565,52,0,2,2,1,1,2,2,5,3
567,43,0,3,2,1,2,1,2,1,2
569,25,0,5,1,6,0,2,1,6,4
571,45,0,5,2,1,2,1,2,1,4
573,42,0,2,2,1,2,2,2,5,4
574,50,0,0,2,1,2,1,1,7,4
576,46,0,6,2,2,2,2,2,1,4
578,30,0,0,3,6,0,1,2,7,4
580,62,0,2,3,5,2,2,2,4,3
581,54,0,4,2,1,2,2,2,1,4
584,47,0,7,2,2,2,1,2,3,3
590,57,0,7,3,1,2,2,2,4,1
591,36,0,6,1,1,3,2,2,1,4
592,51,0,1,2,1,1,2,2,1,3
594,55,0,5,2,1,3,1,1,1,1
595,58,0,8,2,5,2,1,2,4,1
596,59,9,9,1,1,2,2,2,5,4
597,48,0,8,2,1,0,2,2,7,3
598,25,0,5,2,6,0,1,1,6,4
599,26,0,6,1,6,0,1,1,6,4
600,27,0,7,1,2,0,1,2,1,1
601,61,0,1,3,1,1,2,2,4,4
602,49,9,9,3,1,2,2,2,1,4
603,48,0,8,2,1,2,2,2,1,3
604,28,0,8,2,6,0,1,1,1,4
605,31,0,1,2,2,1,2,2,1,2
607,35,0,5,2,1,2,2,2,7,2
608,45,0,5,2,1,2,1,1,1,2
609,41,0,1,2,1,2,2,2,1,3
610,39,9,9,2,2,1,1,1,1,3
612,46,0,6,2,1,3,1,2,1,3
613,48,0,8,1,1,2,2,2,1,3
614,40,0,0,2,2,1,2,1,7,3
615,57,0,7,2,1,2,2,2,1,4
616,45,0,5,1,1,1,1,2,1,4
617,45,0,5,2,1,3,1,2,1,4
621,27,0,7,2,6,0,1,1,1,4
622,56,0,6,3,1,2,1,2,4,3
623,56,0,6,1,1,1,2,2,4,2
624,36,0,6,2,6,0,1,2,1,1
625,48,0,8,4,1,1,2,2,7,4
628,55,0,5,1,1,2,2,2,1,4
629,36,0,6,1,1,2,2,2,1,3
632,29,9,9,2,2,1,2,2,7,3
634,55,0,5,1,1,3,2,2,4,1
639,59,9,9,1,1,3,2,2,5,4
641,63,0,3,2,3,3,1,2,4,4
642,50,0,0,1,1,3,2,2,4,4
643,32,0,2,2,2,2,1,1,1,3
648,40,0,0,1,1,2,1,2,3,4
650,31,0,1,2,1,2,2,2,1,4
651,26,0,6,1,2,0,1,1,1,3
653,63,0,3,2,5,3,2,2,4,3
656,45,0,5,2,1,2,2,2,1,1
658,25,0,5,1,2,0,2,2,6,2
659,41,0,1,2,2,3,2,2,1,4
660,27,0,7,2,1,1,1,1,1,2
661,41,0,1,2,1,2,2,2,1,3
663,54,0,4,2,4,2,2,2,2,3
664,60,0,0,2,5,1,2,2,4,3
666,52,0,2,2,1,2,1,2,3,4
670,41,0,1,1,2,1,1,2,1,4
671,43,0,3,2,1,3,2,2,5,3
672,46,0,6,2,1,2,2,2,1,4
673,25,0,5,2,6,0,2,1,1,3
676,41,0,1,2,1,2,2,2,1,4
677,27,0,7,3,6,0,1,1,7,3
679,26,0,6,2,4,0,2,2,1,3
680,48,0,8,3,6,0,1,2,1,3
681,53,0,3,1,2,1,1,2,2,3
682,25,0,5,2,6,0,2,1,6,4
683,55,0,5,2,1,4,2,2,5,2
684,61,0,1,3,6,0,1,2,4,2
685,46,0,6,1,2,4,1,2,3,3
687,57,0,7,2,1,2,2,2,4,2
688,34,0,4,2,1,2,1,2,1,4
691,50,0,0,2,1,2,1,2,1,3
692,54,0,4,2,1,2,1,2,1,4
697,59,9,9,4,5,2,2,2,4,3
698,32,0,2,2,1,1,1,2,1,3
699,53,0,3,3,3,0,1,2,7,3
701,63,0,3,1,1,3,2,2,5,1
703,35,0,5,2,1,1,2,2,7,3
706,35,0,5,2,4,0,1,1,1,3
708,28,0,8,2,4,0,1,1,6,4
709,37,0,7,1,2,0,1,2,1,3
710,39,9,9,2,1,2,2,2,1,4
711,27,0,7,2,6,0,1,1,6,3
712,26,0,6,2,2,1,2,2,1,3
713,47,0,7,2,1,2,1,2,1,3
714,50,0,0,1,1,2,2,2,1,1
716,28,0,8,2,6,0,1,1,2,3
720,51,0,1,2,1,2,2,2,5,2
721,55,0,5,2,2,3,1,2,1,3
725,58,0,8,4,1,2,2,2,4,2
727,43,0,3,3,3,1,1,2,1,3
728,40,0,0,2,1,2,1,1,1,3
732,51,0,1,2,1,2,1,2,1,4
733,64,0,4,2,1,1,1,2,4,1
734,45,0,5,3,1,3,2,2,1,2
735,56,0,6,1,6,0,1,2,3,4
737,59,9,9,3,6,0,1,2,4,1
738,41,0,1,1,1,2,1,2,1,4
739,29,9,9,2,1,1,1,1,1,1
741,31,0,1,3,6,0,1,1,1,4
745,62,0,2,2,5,2,2,2,4,2
749,61,0,1,2,6,1,2,2,4,2
751,55,0,5,1,1,2,2,1,1,3
752,28,0,8,2,2,2,1,2,1,3
754,55,0,5,1,1,2,2,2,1,4
755,29,9,9,3,6,0,1,1,1,3
756,48,0,8,2,1,2,1,2,1,3
757,52,0,2,3,2,2,2,2,1,1
758,30,0,0,2,2,0,1,2,1,3
762,27,0,7,2,4,0,2,1,6,4
764,54,0,4,2,1,1,2,2,7,3
765,38,0,8,2,2,2,1,2,7,3
766,56,0,6,2,1,2,1,2,1,1
767,39,9,9,2,2,0,2,2,1,3
768,30,0,0,1,2,1,1,1,1,2
769,62,0,2,2,1,2,1,2,4,1
770,42,0,2,1,6,0,1,2,7,2
771,47,0,7,2,1,2,2,2,1,3
772,46,0,6,3,1,4,2,2,5,4
773,27,0,7,3,2,0,2,1,1,3
774,28,0,8,2,1,1,2,2,1,3
775,43,0,3,2,1,2,2,1,5,3
776,37,0,7,2,1,2,2,2,1,3
777,57,0,7,1,1,2,2,2,4,3
780,28,0,8,2,2,0,2,2,1,3
781,26,0,6,1,6,0,2,2,1,4
782,55,0,5,3,1,1,1,2,3,4
783,56,0,6,2,3,2,2,2,4,3
784,50,0,0,2,3,2,2,2,1,3
785,49,9,9,2,1,3,1,1,8,1
786,56,0,6,2,1,2,1,2,1,3
788,57,0,7,2,1,2,2,2,4,2
789,42,0,2,3,4,1,2,1,7,2
790,45,0,5,2,1,2,1,2,1,3
791,40,0,0,2,1,2,2,2,1,3
792,52,0,2,2,1,2,1,2,1,3
796,57,0,7,2,1,2,2,2,4,2
797,64,0,4,3,5,2,2,2,4,3
799,58,0,8,1,1,2,2,2,4,3
801,27,0,7,1,1,1,2,2,1,4
802,42,0,2,2,6,0,2,1,1,4
803,41,0,1,3,2,2,1,2,1,4
804,44,0,4,3,1,3,2,2,1,3
806,31,0,1,1,1,2,1,1,1,3
807,35,0,5,2,1,1,2,2,1,3
809,37,0,7,2,1,0,1,2,3,4
811,30,0,0,3,6,0,1,1,6,3
812,55,0,5,2,1,2,2,1,4,2
813,57,0,7,4,1,1,2,2,5,3
814,56,0,6,3,6,0,1,2,1,3
815,31,0,1,2,2,0,1,1,6,2
816,41,0,1,2,6,1,2,2,1,3
817,58,0,8,2,2,2,2,2,1,3
818,57,0,7,2,1,2,1,2,1,2
819,53,0,3,2,1,1,2,2,1,3
821,46,0,6,3,1,3,1,2,1,3
824,47,0,7,1,1,2,2,2,1,3
826,34,0,4,1,1,3,2,1,1,3
827,36,0,6,2,1,2,2,2,5,4
830,30,0,0,1,2,2,1,1,7,3
833,39,9,9,2,2,3,1,2,1,3
834,38,0,8,2,1,2,2,2,5,4
835,57,0,7,3,5,2,1,2,1,4
836,56,0,6,2,1,2,1,2,4,3
837,49,9,9,2,1,3,1,2,1,2
838,41,0,1,2,1,7,2,2,5,4
839,54,0,4,3,6,0,1,2,1,4
840,38,0,8,2,1,2,2,2,1,3
843,53,0,3,2,6,2,2,1,7,3
844,46,0,6,2,1,1,1,2,1,4
845,50,0,0,3,1,2,1,2,7,4
846,39,9,9,2,1,2,1,2,1,3
848,37,0,7,2,5,1,2,2,1,3
849,53,0,3,2,1,2,2,2,1,3
850,26,0,6,2,1,1,2,1,7,4
851,39,9,9,2,1,2,2,2,1,3
853,30,0,0,2,2,0,1,1,7,4
854,34,0,4,2,1,1,1,2,1,3
855,44,0,4,2,2,1,2,2,1,4
856,50,0,0,4,2,1,1,2,7,4
857,36,0,6,2,1,1,2,2,1,3
858,30,0,0,2,1,3,2,2,1,4
859,57,0,7,2,1,3,2,2,4,4
860,63,0,3,4,1,2,2,2,4,3
862,54,0,4,3,1,1,1,2,1,2
863,28,0,8,2,6,0,1,2,2,3
866,53,0,3,3,4,2,2,1,4,4
867,51,0,1,2,1,1,2,2,1,4
870,38,0,8,2,1,3,1,2,1,3
873,28,0,8,2,1,0,1,2,1,2
879,35,0,5,2,3,2,1,2,1,4
880,55,0,5,2,2,2,2,2,1,4
882,59,9,9,2,1,2,2,2,4,3
883,39,9,9,2,6,0,1,1,7,3
885,59,9,9,3,1,3,1,2,8,3
886,60,0,0,3,1,1,1,2,4,3
887,38,0,8,1,1,2,1,2,1,4
888,44,0,4,2,1,2,2,2,7,3
889,62,0,2,2,1,3,1,2,4,3
890,33,0,3,3,1,3,1,1,4,3
891,55,0,5,1,1,3,2,2,2,3
897,35,0,5,2,1,3,2,2,5,3
900,62,0,2,1,1,2,2,2,4,3
901,26,0,6,2,6,0,1,1,1,2
902,46,0,6,1,1,2,1,2,1,4
904,35,0,5,2,1,3,1,2,1,3
907,51,0,1,4,5,2,2,2,2,4
908,54,0,4,2,1,3,1,2,4,3
910,50,0,0,2,1,2,2,2,7,4
911,34,0,4,2,6,0,1,1,1,3
912,47,0,7,3,1,2,1,2,7,4
914,55,0,5,2,1,2,2,2,3,3
915,35,0,5,1,1,2,2,1,1,3
916,38,0,8,2,2,2,1,2,1,4
917,64,0,4,2,5,4,2,2,5,1
919,45,0,5,2,1,2,1,2,1,2
920,64,0,4,3,5,2,2,1,4,3
922,62,0,2,2,1,3,1,2,4,2
924,32,0,2,2,6,1,2,1,7,4
927,46,0,6,2,1,2,1,1,1,3
928,39,9,9,2,2,2,2,1,1,4
929,47,0,7,3,1,2,2,2,7,3
931,26,0,6,2,6,0,2,1,1,3
932,48,0,8,2,5,1,2,2,7,3
935,46,0,6,2,2,2,1,2,1,2
937,43,0,3,3,1,1,2,2,1,3
938,27,0,7,2,2,0,1,2,1,4
943,40,0,0,2,1,2,1,1,3,2
944,41,0,1,3,2,1,2,2,7,2
945,35,0,5,2,1,2,2,2,6,3
947,40,0,0,1,6,0,1,2,1,4
948,53,0,3,2,6,0,1,2,1,2
949,41,0,1,2,1,1,1,2,1,1
950,48,0,8,3,3,1,2,2,1,2
951,58,0,8,3,6,2,1,2,7,2
952,43,0,3,2,1,2,2,2,1,3
953,28,0,8,2,1,2,1,2,1,1
954,51,0,1,2,1,2,2,2,1,3
955,48,0,8,3,6,0,1,1,4,1
957,45,0,5,2,1,2,1,2,2,4
958,55,0,5,3,2,2,1,2,1,4
959,55,0,5,3,1,2,1,2,3,3
960,34,0,4,3,6,2,2,1,1,4
961,31,0,1,2,1,2,2,1,1,2
962,51,0,1,3,1,2,1,2,1,3
963,53,0,3,2,1,2,1,2,1,3
964,58,0,8,2,1,1,2,2,4,1
965,49,9,9,3,1,2,2,2,1,1
967,45,0,5,2,1,0,1,2,1,3
968,45,0,5,3,2,2,1,1,4,3
969,48,0,8,2,1,2,1,2,1,3
970,27,0,7,2,6,0,1,1,1,3
971,59,9,9,3,1,2,2,2,5,4
972,37,0,7,2,6,0,2,2,7,2
975,58,0,8,2,1,3,2,2,4,4
977,35,0,5,1,6,0,1,1,2,4
978,26,0,6,2,2,0,1,2,1,3
979,52,0,2,2,1,2,1,2,1,4
980,42,0,2,2,2,5,2,2,5,3
982,31,0,1,2,2,0,1,2,1,3
983,32,0,2,1,2,1,1,2,1,2
984,28,0,8,2,2,1,2,2,1,4
985,54,0,4,2,1,2,1,2,1,3
986,46,0,6,2,3,1,1,2,1,3
987,33,0,3,2,4,0,2,1,3,3
988,49,9,9,1,1,2,1,2,1,4
989,33,0,3,1,2,1,2,2,1,3
990,43,0,3,2,1,2,1,1,1,3
991,31,0,1,2,2,1,1,2,1,2
992,32,0,2,1,1,2,1,2,1,2
993,36,0,6,2,1,2,2,2,7,3
994,50,0,0,2,6,0,1,2,1,4
996,59,9,9,2,2,0,1,2,4,3
999,51,0,1,2,1,2,1,2,1,3
1001,47,0,7,2,1,2,1,2,1,2
1003,59,9,9,2,1,2,1,2,4,4
1004,26,0,6,1,6,0,1,1,1,2
1007,53,0,3,2,1,3,2,1,4,1
1009,53,0,3,2,2,3,1,2,3,3
1010,46,0,6,2,2,0,1,2,3,3
1011,49,9,9,1,1,2,1,2,1,4
1013,59,9,9,2,1,1,2,2,4,3
1016,26,0,6,2,2,0,1,2,1,3
1019,53,0,3,1,2,4,1,2,1,3
1020,40,0,0,2,3,1,1,2,1,4
1021,46,0,6,2,1,2,1,2,1,3
1023,37,0,7,2,2,1,1,2,1,2
1024,26,0,6,1,6,0,1,1,7,4
1025,32,0,2,2,2,0,1,2,1,3
1026,45,0,5,2,1,2,1,1,1,4
1028,42,0,2,2,2,0,1,2,1,4
1029,31,0,1,2,1,1,2,2,1,2
1030,28,0,8,1,6,0,2,1,6,4
1032,64,0,4,4,3,3,2,2,4,3
1034,38,0,8,2,1,1,2,1,1,3
1035,60,0,0,2,1,2,2,2,4,3
1036,27,0,7,1,6,0,2,1,1,4
1037,34,0,4,2,1,2,1,2,1,3
9,48,0,8,2,1,2,1,2,1,2
10,50,0,0,2,1,2,1,2,1,2
12,49,9,9,2,1,2,2,2,1,3
16,49,9,9,2,1,2,1,1,1,4
20,37,0,7,3,1,2,1,1,1,4
21,48,0,8,3,1,1,2,2,1,3
22,56,0,6,3,1,2,1,2,1,3
23,30,0,0,2,1,1,2,2,5,3
24,33,0,3,2,1,1,2,2,1,4
30,53,0,3,2,1,2,2,1,1,3
32,43,0,3,3,4,1,1,2,1,3
33,45,0,5,2,1,1,1,2,1,2
34,30,0,0,3,1,1,1,1,1,3
35,38,0,8,2,1,0,1,2,1,3
36,60,0,0,3,5,2,2,2,4,4
37,27,0,7,2,1,2,2,2,5,3
38,38,0,8,1,1,1,2,2,1,3
40,25,0,5,2,6,0,2,1,6,4
41,56,0,6,3,1,2,1,2,4,3
43,25,0,5,2,6,0,1,1,7,3
44,48,0,8,2,1,2,2,2,1,3
45,55,0,5,3,1,2,2,2,1,3
46,27,0,7,3,1,2,2,2,1,4
47,36,0,6,3,1,1,2,2,1,4
48,50,0,0,3,5,2,2,2,1,4
49,39,9,9,2,1,2,1,1,1,3
50,48,0,8,2,1,2,1,2,1,2
51,42,0,2,2,1,1,1,2,1,3
52,46,0,6,4,2,3,1,2,4,2
53,44,0,4,3,2,2,2,1,7,1
54,38,0,8,3,2,2,2,2,7,2
55,45,0,5,3,2,2,1,2,2,2
56,56,0,6,4,2,3,1,2,7,1
57,30,0,0,4,2,2,2,1,7,1
59,39,9,9,3,2,0,1,2,7,4
63,48,0,8,3,1,2,1,1,1,3
64,60,0,0,2,1,2,1,2,4,4
65,29,9,9,2,1,1,1,1,1,4
66,51,0,1,2,3,1,2,2,1,4
67,56,0,6,2,5,1,2,2,4,3
69,31,0,1,2,1,0,1,1,1,3
70,39,9,9,2,1,2,2,2,1,3
71,40,0,0,2,1,1,2,1,1,4
72,50,0,0,3,3,1,2,2,1,3
73,32,0,2,2,1,1,2,2,5,4
74,41,0,1,2,1,1,1,2,1,3
75,39,9,9,2,1,3,1,2,1,4
76,50,0,0,3,1,2,2,2,1,4
77,50,0,0,2,1,2,1,2,1,4
79,46,0,6,3,1,2,2,2,1,4
82,38,0,8,2,1,1,1,2,1,3
83,30,0,0,2,4,1,2,1,1,4
84,47,0,7,2,1,1,2,2,1,4
85,61,0,1,4,6,0,2,1,4,4
87,38,0,8,2,1,2,2,2,1,4
90,55,0,5,2,1,2,1,2,7,1
92,36,0,6,2,3,1,2,2,1,4
93,49,9,9,3,1,1,2,2,1,4
94,41,0,1,2,1,2,2,2,5,2
95,35,0,5,4,3,1,1,1,7,3
97,62,0,2,3,1,2,2,2,4,4
99,27,0,7,2,6,0,1,2,1,3
102,38,0,8,2,1,2,1,2,1,3
103,39,9,9,1,1,3,2,2,7,4
104,28,0,8,2,2,2,2,1,7,3
107,54,0,4,3,1,2,1,2,7,3
108,60,0,0,3,1,2,2,2,4,3
111,49,9,9,2,1,2,2,2,4,3
112,38,0,8,1,1,3,1,1,7,3
114,59,9,9,1,1,3,2,2,4,4
115,38,0,8,1,1,2,1,1,2,4
116,30,0,0,3,1,1,1,2,7,3
117,34,0,4,1,1,2,2,1,2,3
119,39,9,9,2,1,2,2,1,1,3
120,61,0,1,2,1,3,1,2,4,3
121,63,0,3,2,1,3,1,2,4,3
122,27,0,7,2,1,1,1,1,1,3
123,41,0,1,2,6,0,2,2,1,4
124,57,0,7,1,3,1,2,2,4,4
125,55,0,5,2,3,1,2,2,4,4
127,63,0,3,2,1,2,2,2,4,2
128,31,0,1,2,1,1,1,2,1,4
129,55,0,5,4,1,2,2,2,4,4
130,40,0,0,4,1,2,2,2,7,4
131,27,0,7,2,1,1,2,2,7,4
132,37,0,7,2,2,0,1,1,7,4
133,49,9,9,4,1,2,1,2,7,4
134,27,0,7,2,1,2,2,2,7,4
136,64,0,4,2,1,2,1,2,4,3
139,32,0,2,3,1,2,2,2,1,2
141,58,0,8,2,1,2,1,2,4,3
142,50,0,0,2,3,2,2,2,1,4
143,41,0,1,2,4,1,1,2,1,3
144,58,0,8,3,2,2,2,2,4,4
152,49,9,9,3,3,2,1,2,7,3
154,55,0,5,2,1,2,2,2,1,2
157,36,0,6,2,1,2,1,1,3,2
158,57,0,7,2,1,3,2,2,4,1
159,57,0,7,3,1,2,1,2,7,3
160,46,0,6,2,1,2,2,2,3,4
163,26,0,6,1,3,0,1,1,7,2
164,50,0,0,3,3,1,2,2,1,3
166,55,0,5,1,1,2,2,2,7,3
167,30,0,0,2,1,1,2,2,1,3
168,38,0,8,2,1,2,1,2,1,2
169,49,9,9,1,1,2,2,2,1,3
171,52,0,2,2,1,2,2,2,4,3
172,50,0,0,2,1,3,1,2,4,4
173,53,0,3,2,3,2,2,2,1,3
175,60,0,0,4,1,0,1,2,4,4
176,48,0,8,4,1,3,2,2,7,3
177,50,0,0,1,1,2,2,2,7,3
178,33,0,3,1,1,1,2,1,7,3
179,36,0,6,1,1,1,2,1,1,3
180,30,0,0,3,6,0,1,1,1,3
181,48,0,8,2,1,2,2,2,1,2
182,35,0,5,2,1,1,2,1,1,3
183,42,0,2,3,1,2,2,1,1,2
184,27,0,7,4,1,1,1,2,1,1
185,43,0,3,2,1,0,2,1,1,4
190,32,0,2,2,1,2,1,1,1,1
192,36,0,6,3,1,2,1,1,1,4
193,38,0,8,3,1,2,1,1,7,2
194,57,0,7,3,1,2,2,2,4,1
196,42,0,2,2,1,2,1,2,1,3
198,38,0,8,2,1,2,2,2,1,3
201,30,0,0,2,1,1,1,2,1,2
204,49,9,9,1,1,2,2,2,1,4
205,64,0,4,3,5,2,2,2,4,3
206,35,0,5,2,1,2,2,2,1,4
207,46,0,6,1,1,2,2,2,1,3
209,56,0,6,1,1,1,2,2,1,4
210,49,9,9,1,1,2,2,2,1,3
211,48,0,8,1,1,2,1,2,1,4
212,62,0,2,1,1,1,1,2,4,3
213,37,0,7,2,1,1,2,1,1,3
214,45,0,5,2,1,3,2,2,1,2
215,26,0,6,2,6,0,2,1,1,2
216,61,0,1,4,5,2,2,2,4,4
217,55,0,5,2,1,2,1,2,4,3
219,54,0,4,2,1,2,2,2,1,3
220,41,0,1,1,1,2,1,2,1,2
221,26,0,6,3,1,0,2,1,1,4
222,63,0,3,2,1,3,2,2,4,4
223,56,0,6,1,1,2,2,2,4,3
224,39,9,9,2,6,0,1,1,2,4
225,62,0,2,1,1,1,2,2,4,4
226,60,0,0,3,5,1,2,2,4,3
227,63,0,3,3,5,1,2,2,4,2
229,51,0,1,2,5,2,2,2,2,2
231,54,0,4,4,3,2,1,2,4,2
234,41,0,1,2,1,2,1,2,1,2
235,43,0,3,3,3,1,2,2,1,3
236,39,9,9,2,1,2,2,2,1,3
237,37,0,7,2,1,2,2,2,1,3
238,50,0,0,2,1,2,1,2,1,3
239,57,0,7,4,1,2,1,2,4,3
241,49,9,9,3,1,2,2,1,2,3
243,34,0,4,3,1,2,1,1,1,2
245,30,0,0,2,1,2,2,2,1,2
248,49,9,9,2,1,2,1,2,1,3
250,38,0,8,3,1,1,2,2,1,3
251,27,0,7,3,1,2,2,1,1,3
252,57,0,7,2,1,2,2,2,4,3
253,64,0,4,2,1,2,1,2,4,4
254,57,0,7,4,1,1,2,1,4,3
255,41,0,1,2,1,1,2,2,1,3
256,42,0,2,3,1,2,1,2,7,4
257,47,0,7,4,5,3,2,1,7,3
258,37,0,7,1,1,2,1,2,1,3
259,28,0,8,2,1,2,2,2,7,4
261,60,0,0,3,1,2,2,2,4,2
264,38,0,8,2,1,2,2,1,1,3
265,47,0,7,3,1,2,2,2,7,3
267,28,0,8,2,6,0,1,1,4,4
268,57,0,7,4,1,2,2,2,4,3
275,45,0,5,3,1,2,1,2,1,3
276,37,0,7,2,1,1,1,2,1,4
277,44,0,4,2,1,2,1,2,1,4
278,59,9,9,2,1,2,1,2,1,3
282,34,0,4,3,1,2,2,2,7,3
283,44,0,4,2,1,2,2,2,1,4
285,56,0,6,3,1,2,1,2,4,4
286,63,0,3,4,5,2,2,2,4,2
287,48,0,8,4,4,1,1,1,1,3
289,59,9,9,2,1,2,1,2,4,2
291,55,0,5,4,1,2,1,2,1,3
292,61,0,1,1,1,2,2,2,4,4
293,33,0,3,2,1,1,1,2,1,3
294,28,0,8,2,1,2,2,2,1,2
295,57,0,7,2,1,2,2,2,4,4
296,29,9,9,3,6,0,1,1,7,4
297,37,0,7,1,6,0,2,2,1,4
300,54,0,4,2,1,2,2,2,7,3
301,61,0,1,2,1,1,1,2,4,4
302,50,0,0,2,1,2,2,2,1,4
303,38,0,8,2,6,0,2,2,1,3
304,41,0,1,2,1,2,2,2,7,4
305,50,0,0,3,1,2,2,2,1,4
306,46,0,6,2,1,2,1,2,1,3
308,30,0,0,3,3,1,1,2,1,2
309,25,0,5,2,6,0,1,2,1,3
311,43,0,3,2,1,2,1,2,1,4
314,53,0,3,2,1,2,1,2,1,3
317,56,0,6,4,5,2,2,2,4,3
318,43,0,3,2,1,1,2,2,1,4
319,26,0,6,2,2,1,2,2,5,4
320,46,0,6,2,1,2,2,2,1,3
322,39,9,9,2,1,2,1,2,2,4
325,60,0,0,3,1,1,2,2,4,3
326,57,0,7,2,1,2,2,2,1,3
327,64,0,4,2,5,2,2,2,4,3
328,48,0,8,3,1,2,2,2,1,3
329,29,9,9,2,1,1,2,2,5,3
332,39,9,9,4,1,2,2,2,7,3
333,28,0,8,2,1,1,2,2,1,3
336,59,9,9,2,4,1,2,2,4,2
340,54,0,4,3,1,2,1,2,2,2
342,30,0,0,2,1,1,1,2,1,3
343,53,0,3,2,1,2,2,2,1,4
344,57,0,7,2,5,1,2,2,4,2
345,63,0,3,2,1,2,2,2,4,2
346,57,0,7,2,1,2,2,2,1,3
348,63,0,3,3,1,2,1,2,1,2
349,38,0,8,2,1,2,1,2,1,3
351,48,0,8,2,1,2,1,2,1,2
352,57,0,7,3,1,2,1,2,4,3
358,62,0,2,2,1,2,1,2,4,3
359,50,0,0,2,1,2,1,2,1,4
360,40,0,0,2,1,3,1,2,1,2
361,61,0,1,2,1,2,1,1,2,4
362,32,0,2,4,3,1,1,2,7,3
363,36,0,6,2,1,2,2,1,1,3
364,26,0,6,1,6,0,1,1,1,3
365,42,0,2,2,1,2,2,1,1,3
368,42,0,2,4,5,2,2,1,1,2
371,50,0,0,1,1,2,1,2,7,4
372,58,0,8,2,1,2,2,2,4,4
373,63,0,3,3,1,2,1,2,2,3
375,49,9,9,3,1,2,1,2,1,3
378,59,9,9,2,1,2,2,2,4,4
379,55,0,5,2,1,4,2,2,4,3
380,38,0,8,2,1,3,2,2,1,4
381,29,9,9,2,6,0,1,1,7,2
382,61,0,1,2,5,2,1,2,1,2
383,59,9,9,2,1,2,1,2,1,2
384,33,0,3,2,6,0,1,2,1,2
385,37,0,7,2,1,1,1,2,1,2
387,52,0,2,4,1,2,1,2,4,1
388,39,9,9,3,1,2,1,1,1,3
389,39,9,9,3,1,2,2,2,1,2
390,28,0,8,2,2,2,2,2,5,2
391,34,0,4,2,2,2,1,2,1,3
393,38,0,8,2,1,2,2,2,1,3
395,27,0,7,2,6,0,2,1,7,4
397,28,0,8,2,1,1,1,2,1,3
399,60,0,0,2,5,2,2,2,4,2
402,27,0,7,3,1,1,1,1,7,3
403,50,0,0,3,1,2,1,2,4,4
405,48,0,8,3,1,4,2,2,7,4
408,60,0,0,3,1,2,2,2,4,4
409,63,0,3,3,1,2,1,2,4,4
410,57,0,7,1,1,1,2,2,4,2
411,50,0,0,1,1,3,2,2,7,1
413,25,0,5,3,6,0,1,1,2,1
414,63,0,3,2,1,2,1,2,4,2
415,50,0,0,2,1,2,2,2,1,2
417,37,0,7,1,1,3,1,2,2,1
418,37,0,7,2,1,3,2,2,2,1
419,33,0,3,1,1,1,2,2,1,1
420,64,0,4,2,1,2,1,2,4,1
421,37,0,7,3,1,3,2,2,7,1
423,64,0,4,1,5,2,1,2,4,1
425,55,0,5,2,5,2,2,2,4,1
426,63,0,3,2,5,2,2,2,4,2
427,37,0,7,3,1,2,1,2,1,3
428,45,0,5,3,1,1,1,2,1,4
429,26,0,6,2,1,1,2,2,2,3
431,38,0,8,2,1,2,2,2,1,4
432,31,0,1,3,1,2,1,2,1,4
433,40,0,0,2,1,2,2,2,1,4
